timestamp,ip_address,endpoint,status_code,response_time_ms,user_agent
2023-09-06T13:13:48,136.201.245.50,/api/products,201,206.04967829225546,User-Agent-30
2023-09-25T06:08:03,116.253.123.42,/checkout,200,148.89237823271657,User-Agent-43
2023-08-05T07:08:52,143.6.208.111,/login,201,10.0,User-Agent-65
2023-03-27T06:57:42,34.183.151.122,/api/products,201,71.73706303947982,User-Agent-85
2023-09-23T21:04:02,166.46.8.245,/checkout,200,10.0,User-Agent-38
2023-05-06T22:32:02,172.156.82.235,/health,200,52.46546532923724,User-Agent-74
2023-11-24T07:56:57,220.12.232.237,/api/users,200,10.0,User-Agent-78
2023-10-26T09:12:05,198.70.207.94,/logout,200,93.15052111530288,User-Agent-81
2023-10-29T08:50:36,203.189.237.0,/api/products,201,42.90290904193442,User-Agent-78
2023-01-22T17:22:46,221.36.197.170,/api/orders,201,102.99526283982192,User-Agent-88
2023-03-30T22:52:57,136.16.151.218,/logout,200,18.743937055873758,User-Agent-79
2023-11-16T03:45:19,193.138.106.41,/health,200,104.145592658602,User-Agent-97
2023-01-13T11:11:45,159.171.28.186,/api/orders,200,79.25418609398363,User-Agent-9
2023-11-09T15:34:14,228.26.56.196,/api/users,200,175.09764825942977,User-Agent-56
2023-05-03T12:14:07,94.238.20.187,/api/orders,200,170.56784308728123,User-Agent-76
2023-06-05T19:07:36,94.89.34.104,/checkout,200,139.26728015051415,User-Agent-45
2023-04-14T23:31:33,36.171.122.58,/health,404,83.66931096693938,User-Agent-29
2023-01-26T16:55:21,167.244.107.115,/login,200,199.26901976301468,User-Agent-45
2023-03-23T22:30:09,83.180.136.216,/api/orders,200,22.34823610800896,User-Agent-98
2023-12-21T15:02:43,71.27.32.190,/checkout,200,29.822068521816874,User-Agent-83
2023-08-09T06:30:04,89.231.248.62,/checkout,200,95.81084500554677,User-Agent-83
2023-12-07T08:20:17,121.149.231.188,/api/users,404,212.70190544605595,User-Agent-77
2023-10-06T19:26:45,205.33.96.234,/login,404,89.88305465649563,
2023-05-03T05:00:37,23.41.200.91,/login,200,90.8377378395359,User-Agent-44
2023-03-24T13:49:22,74.39.55.84,/api/orders,200,27.90448219440954,User-Agent-19
2023-09-12T13:07:52,71.57.75.254,/api/products,200,147.2964792635189,
2023-07-13T21:10:21,39.104.11.150,/api/users,200,147.6588127164677,User-Agent-71
2023-06-03T15:33:23,107.67.242.177,/logout,200,139.4537600699955,User-Agent-92
2023-12-10T13:50:40,108.227.10.149,/api/products,200,68.53896635763188,User-Agent-61
2023-12-22T04:12:04,49.32.11.118,/api/users,200,64.66466158134972,User-Agent-84
2023-09-07T15:48:49,214.171.210.175,/logout,200,35.34388747975147,User-Agent-87
2023-06-28T04:48:33,168.167.248.227,/api/users,200,104.19362508804669,User-Agent-42
2023-02-25T11:39:35,118.155.67.156,/api/products,400,45.979633536074914,User-Agent-11
2023-04-13T20:51:43,44.133.116.247,/health,200,41.129174737535564,User-Agent-17
2023-02-24T05:26:56,96.147.24.75,/login,200,78.8154641544662,User-Agent-1
2023-04-06T18:44:05,91.145.233.85,/api/users,200,75.5421912407892,User-Agent-74
2023-10-17T07:48:02,159.82.146.93,/logout,500,73.10107355890224,User-Agent-89
2023-08-07T00:19:48,250.89.78.82,/health,200,123.32222984201306,User-Agent-6
2023-07-29T07:37:56,61.59.21.162,/checkout,200,103.95239010751396,User-Agent-9
2023-04-13T00:55:45,148.64.225.133,/health,200,85.59219847444412,User-Agent-71
2023-10-18T02:40:24,95.94.105.17,/api/users,200,109.1506464155741,User-Agent-12
2023-08-16T00:44:10,171.162.176.75,/login,200,50.42364794476839,
2023-06-16T09:17:33,96.229.83.154,/api/orders,200,105.26393119548389,
2023-12-15T16:18:56,32.12.207.255,/logout,200,107.53012464223168,User-Agent-39
2023-08-15T14:55:15,197.74.234.163,/api/products,200,24.847657032125966,User-Agent-97
2023-06-05T02:40:57,40.2.169.151,/health,200,149.78468771851811,User-Agent-74
2023-05-21T14:03:05,122.148.75.226,/checkout,200,55.92831473865022,
2023-03-27T04:13:03,87.57.245.20,/health,201,104.51548996032174,User-Agent-32
2023-02-23T17:20:43,36.59.157.12,/api/orders,200,158.22058702676352,User-Agent-99
2023-07-17T21:07:45,103.112.228.182,/checkout,200,146.28383788569346,User-Agent-9
2023-07-11T15:54:03,24.167.28.99,/api/users,200,101.71666942844178,User-Agent-16
2023-02-05T07:20:13,150.113.142.100,/api/products,200,81.87504985589658,User-Agent-11
2023-10-21T12:24:01,6.42.228.44,/api/users,200,147.37559542877835,User-Agent-37
2023-01-19T07:09:23,250.201.99.251,/health,200,133.73474889043098,User-Agent-78
2023-12-01T10:03:39,82.28.184.203,/api/orders,200,69.0817489977935,User-Agent-55
2023-02-12T14:00:14,38.218.189.197,/api/products,200,60.25531764991548,User-Agent-31
2023-03-01T08:35:03,96.6.145.176,/checkout,200,10.0,User-Agent-27
2023-09-01T16:13:15,90.157.228.44,/health,200,107.70159208417937,User-Agent-55
2023-03-04T03:08:25,56.227.212.226,/checkout,200,95.86511274908007,User-Agent-4
2023-11-04T14:42:53,74.83.217.212,/logout,200,156.8095687321271,User-Agent-73
2023-09-22T06:32:40,36.44.73.106,/api/products,404,117.95275467401834,User-Agent-70
2023-06-13T22:48:57,78.243.171.33,/api/products,200,166.71145970863452,
2023-08-20T14:56:06,239.192.45.3,/api/orders,200,65.13178860419146,User-Agent-92
2023-01-25T16:07:16,105.139.212.89,/login,200,156.90751654838093,User-Agent-13
2023-05-30T10:17:28,143.236.70.102,/logout,400,73.55418104476723,User-Agent-7
2023-05-29T04:56:58,48.195.148.251,/api/orders,201,138.8798030896136,User-Agent-41
2023-08-20T10:04:57,11.154.155.252,/logout,200,27.06208037346532,User-Agent-86
2023-07-01T18:32:28,144.237.114.13,/checkout,200,111.75676496830943,User-Agent-1
2023-07-25T11:42:11,203.1.78.134,/api/products,201,10.0,
2023-04-08T15:20:57,77.241.63.147,/api/products,200,86.64312570291227,User-Agent-87
2023-08-03T20:26:20,107.91.251.125,/api/users,200,122.01769969389568,User-Agent-97
2023-12-01T07:02:53,8.61.141.252,/logout,200,73.95157243844521,User-Agent-42
2023-01-05T11:00:39,255.34.185.246,/health,200,47.47811856220163,User-Agent-78
2023-09-22T04:42:03,145.223.132.243,/api/orders,201,142.30592346479668,User-Agent-97
2023-10-07T21:36:51,250.61.191.8,/api/products,400,94.82686050765383,User-Agent-50
2023-02-14T11:41:58,217.132.83.29,/checkout,200,75.52146764846643,User-Agent-82
2023-09-22T18:00:04,38.163.236.69,/api/orders,200,102.09479605771382,
2023-12-10T14:49:33,92.83.27.139,/login,200,231.83345709727942,User-Agent-80
2023-07-28T12:55:34,93.214.182.24,/health,200,157.6751424890772,User-Agent-84
2023-10-19T14:41:18,75.149.39.99,/login,201,158.128683409392,User-Agent-58
2023-04-14T14:59:27,197.93.48.85,/api/users,201,121.7773159496182,User-Agent-84
2023-10-26T11:51:33,140.165.161.154,/api/users,200,108.32426362885735,User-Agent-35
2023-09-06T22:11:49,70.185.49.180,/health,200,10.0,User-Agent-8
2023-05-13T02:39:54,211.73.6.70,/checkout,200,66.0509826768434,User-Agent-4
2023-02-13T07:44:29,133.144.190.248,/logout,200,75.97127933987628,User-Agent-91
2023-04-24T23:37:10,106.174.83.52,/api/products,201,10.0,User-Agent-47
2023-06-18T20:18:21,56.79.113.96,/checkout,200,42.12921048922832,User-Agent-79
2023-03-03T10:08:13,204.58.213.235,/api/orders,200,10.0,User-Agent-63
2023-06-26T05:00:41,235.39.59.67,/checkout,200,98.08380821513137,User-Agent-47
2023-01-02T06:14:54,237.8.245.178,/logout,200,140.9382985424408,User-Agent-100
2023-10-08T10:23:08,80.185.71.226,/checkout,200,155.33872593121643,User-Agent-67
2023-12-07T03:32:27,228.175.88.155,/api/products,200,120.73922310396206,User-Agent-27
2023-10-07T11:54:36,8.60.113.65,/api/products,200,51.83018294007155,
2023-04-13T06:57:49,220.72.116.157,/login,200,10.0,User-Agent-87
2023-07-14T09:48:02,33.107.66.40,/api/orders,200,12.156565029924906,User-Agent-38
2023-10-23T22:00:08,109.57.39.9,/api/orders,200,36.550871137275074,
2023-03-11T09:09:22,199.247.220.21,/api/users,200,55.55701509821627,User-Agent-77
2023-07-17T03:56:10,51.55.16.30,/logout,200,92.01257510042066,User-Agent-95
2023-12-21T10:18:28,121.60.129.22,/login,200,49.29178909365158,User-Agent-35
2023-02-11T07:49:14,17.154.5.49,/login,200,116.94879468341307,User-Agent-22
2023-12-05T01:49:16,201.63.105.102,/login,200,88.38632486002636,
2023-08-31T20:13:12,48.179.14.46,/api/users,201,100.52728558705128,User-Agent-3
2023-04-26T21:42:25,38.142.178.180,/checkout,200,157.01252763356024,User-Agent-92
2023-11-23T20:55:36,42.123.34.50,/logout,200,40.988413289981494,User-Agent-39
2023-09-06T03:26:27,210.7.111.98,/checkout,200,120.93522891461842,User-Agent-21
2023-07-17T03:45:39,247.144.87.2,/api/products,200,99.30133857619633,User-Agent-3
2023-08-25T12:00:49,250.50.109.243,/api/orders,200,83.32568595151524,User-Agent-87
2023-03-19T05:59:09,94.94.225.54,/api/products,200,144.26281604329802,
2023-03-01T08:33:54,47.181.194.217,/login,404,143.95070772785039,User-Agent-38
2023-05-26T05:07:46,55.116.208.57,/logout,200,52.67546020057859,User-Agent-12
2023-10-24T03:06:56,195.160.63.238,/checkout,201,90.89197080710379,User-Agent-66
2023-03-04T17:44:46,29.69.253.184,/logout,200,114.06058412920326,User-Agent-24
2023-07-29T11:22:36,181.147.20.42,/api/users,200,86.34966259887078,User-Agent-70
2023-10-30T09:19:29,84.252.59.197,/logout,200,129.2510666143899,User-Agent-81
2023-12-25T05:42:31,73.233.159.227,/login,200,114.05960089551377,User-Agent-53
2023-07-25T23:15:16,58.208.148.219,/logout,200,191.62806201780063,User-Agent-42
2023-12-23T16:58:47,49.35.243.188,/logout,200,23.48604320351062,User-Agent-35
2023-01-01T05:19:49,46.6.251.53,/api/users,200,93.87820051263013,User-Agent-73
2023-08-21T14:34:05,102.224.43.61,/api/orders,200,54.574874424390444,User-Agent-5
2023-05-06T21:21:12,37.202.205.52,/api/orders,200,130.2053727719522,User-Agent-60
2023-07-09T18:08:07,190.86.33.186,/api/users,200,19.141405497722772,User-Agent-71
2023-01-08T13:32:11,250.101.173.102,/logout,200,117.31563551124432,User-Agent-57
2023-02-13T10:40:57,153.206.62.119,/api/orders,404,68.49757843258294,User-Agent-23
2023-12-27T19:49:36,215.217.255.142,/logout,404,63.291906693949294,
2023-05-21T23:13:33,196.139.204.182,/api/products,400,27.67508982296563,User-Agent-43
2023-12-08T06:16:53,122.207.248.142,/health,200,76.7462026899497,User-Agent-5
2023-11-19T23:41:04,38.232.55.62,/health,200,154.22502651454627,User-Agent-91
2023-11-10T07:41:10,65.250.254.118,/api/products,400,98.74056582352603,User-Agent-48
2023-04-30T10:14:21,161.68.15.50,/api/products,200,131.38402089372372,
2023-04-03T23:51:26,189.27.34.255,/api/orders,404,183.23209109831376,User-Agent-16
2023-01-23T11:54:06,174.13.91.195,/checkout,404,113.1877792411288,User-Agent-43
2023-04-04T13:05:09,155.167.78.155,/api/products,201,72.06002139688297,User-Agent-16
2023-12-07T23:38:33,160.49.39.252,/api/orders,200,123.36261075913949,User-Agent-78
2023-08-09T08:08:59,203.238.103.150,/login,200,72.7851926842854,User-Agent-7
2023-01-31T14:04:08,170.254.251.133,/checkout,201,74.77886583514153,User-Agent-74
2023-02-03T06:20:52,139.175.9.16,/api/orders,200,24.005360019050755,User-Agent-27
2023-10-12T05:52:23,254.220.60.196,/health,200,146.3128745542196,User-Agent-59
2023-07-08T17:45:33,116.161.192.226,/health,200,80.69987121752803,User-Agent-48
2023-11-13T21:53:16,118.18.16.90,/health,404,109.1049122907931,User-Agent-58
2023-01-27T21:06:26,143.155.84.251,/api/orders,200,48.201903569668026,User-Agent-98
2023-10-23T09:19:33,111.68.159.199,/login,200,121.79738148577361,User-Agent-60
2023-07-26T21:10:52,125.56.251.240,/health,200,61.902938093245815,User-Agent-1
2023-10-25T10:05:39,122.80.28.200,/login,200,92.91456391490878,User-Agent-57
2023-02-18T20:10:22,68.253.193.180,/logout,500,143.89130156195628,User-Agent-75
2023-02-19T20:41:42,197.145.164.31,/logout,200,139.53796561162648,User-Agent-49
2023-09-14T05:19:24,8.23.65.187,/api/products,200,98.89849637415298,User-Agent-85
2023-07-04T13:57:10,90.13.174.194,/logout,201,11.593448364664084,User-Agent-4
2023-08-02T12:32:27,25.219.176.182,/api/users,200,249.64052850303207,User-Agent-88
2023-03-06T03:05:41,106.179.28.125,/checkout,200,187.2929485136568,
2023-04-13T22:30:24,64.120.159.43,/health,200,136.13374124441492,User-Agent-12
2023-07-24T22:16:34,234.33.156.58,/checkout,200,62.33981092045146,User-Agent-86
2023-12-05T19:39:55,87.86.10.166,/health,200,94.32039191490176,User-Agent-55
2023-08-24T13:51:54,10.235.216.215,/health,201,72.82897851117416,
2023-06-14T07:55:53,69.10.240.11,/health,201,163.1927969548194,User-Agent-36
2023-03-24T06:06:08,253.162.193.199,/api/products,201,113.1251445425917,User-Agent-15
2023-12-27T18:06:04,83.50.250.51,/login,400,60.79180708200836,User-Agent-28
2023-07-29T10:36:13,177.105.172.254,/logout,200,76.4622450437609,User-Agent-98
2023-10-21T07:34:54,129.173.85.153,/checkout,200,156.05940712849522,User-Agent-47
2023-10-11T11:27:02,94.223.103.254,/api/products,200,180.00489234102392,User-Agent-13
2023-09-25T22:01:56,163.38.109.147,/checkout,200,176.4165781743123,User-Agent-22
2023-03-20T02:51:49,68.24.152.205,/api/products,200,137.85160325269888,User-Agent-70
2023-10-04T21:09:57,206.115.47.48,/logout,200,87.36875655986816,User-Agent-34
2023-05-02T01:24:23,152.172.139.34,/logout,201,10.0,User-Agent-72
2023-06-04T22:52:39,146.243.218.107,/checkout,200,114.85800119041107,User-Agent-27
2023-09-18T20:34:34,89.39.154.153,/api/products,200,99.90856205779498,User-Agent-49
2023-09-10T09:18:09,111.160.102.212,/logout,200,106.99910481606769,User-Agent-77
2023-05-26T00:31:52,103.128.232.92,/health,200,102.69486735166032,User-Agent-41
2023-06-20T03:23:19,226.9.95.255,/api/orders,200,33.68689190254214,User-Agent-100
2023-12-16T09:00:39,55.239.137.222,/logout,200,127.87042784255928,User-Agent-47
2023-07-21T00:09:23,240.30.102.186,/logout,200,131.61081570159251,User-Agent-76
2023-06-25T08:09:21,119.75.123.77,/api/users,200,134.11693910298294,User-Agent-47
2023-02-16T23:50:27,192.153.222.210,/api/orders,200,147.3288501786693,User-Agent-69
2023-04-07T06:38:52,82.32.104.211,/api/products,200,130.20258224608116,User-Agent-21
2023-03-29T06:19:51,69.146.82.131,/api/products,200,79.49852942305446,User-Agent-63
2023-01-25T20:45:52,176.120.207.122,/api/users,201,96.45815760419549,User-Agent-60
2023-05-12T07:11:09,30.76.98.14,/logout,200,104.55624336266884,
2023-01-09T04:03:12,63.158.237.248,/checkout,200,105.38497245533092,User-Agent-8
2023-08-17T11:26:04,144.223.216.18,/logout,200,149.9108827985865,User-Agent-89
2023-08-04T02:55:22,52.81.139.69,/api/products,200,132.18343765112454,User-Agent-53
2023-03-31T08:49:29,8.132.142.90,/api/orders,200,203.86717197849765,
2023-08-17T12:39:33,165.21.248.10,/logout,200,210.32344899423362,User-Agent-80
2023-03-27T12:34:29,15.42.160.152,/logout,200,103.98247913069625,
2023-01-03T19:01:24,222.32.208.186,/api/orders,200,10.0,User-Agent-18
2023-01-28T13:42:12,172.46.203.71,/api/users,200,161.84162330636332,User-Agent-54
2023-10-02T21:33:20,61.57.61.128,/logout,200,72.98118305064727,User-Agent-77
2023-09-03T02:18:21,128.46.121.62,/api/users,200,59.92580390844966,User-Agent-85
2023-01-23T20:44:35,198.160.168.199,/api/users,200,80.07773625053166,User-Agent-15
2023-03-30T21:53:31,207.120.216.111,/login,404,77.66784765926968,User-Agent-48
2023-01-27T04:12:59,37.54.89.109,/checkout,200,130.61349050526962,User-Agent-50
2023-12-18T15:07:34,249.140.225.209,/api/products,200,22.028211043688728,User-Agent-73
2023-01-13T04:47:23,66.28.251.191,/api/users,200,46.11396271041992,User-Agent-87
2023-11-30T20:22:57,180.57.162.216,/api/orders,200,117.15792770987083,User-Agent-86
2023-05-09T07:49:00,122.126.142.74,/checkout,200,131.14720152066542,User-Agent-33
2023-01-28T12:26:18,93.243.188.157,/checkout,200,132.07708224680061,User-Agent-77
2023-07-19T16:16:56,6.17.27.122,/checkout,200,60.64818605333505,User-Agent-4
2023-04-03T10:21:50,65.196.158.185,/login,404,51.086717536688,User-Agent-56
2023-04-19T03:35:46,232.62.121.226,/health,201,74.66825831060403,User-Agent-3
2023-09-17T19:19:29,100.4.201.130,/api/products,200,111.99363761423625,User-Agent-68
2023-07-08T12:23:27,78.46.120.152,/checkout,200,174.27386846362748,
2023-03-25T04:49:54,54.82.224.162,/logout,200,10.0,User-Agent-23
2023-07-29T10:01:28,226.208.17.140,/api/users,200,88.96356215208168,
2023-02-21T09:14:08,222.41.251.241,/logout,200,33.366077948739814,User-Agent-55
2023-10-08T22:08:04,189.211.170.216,/api/orders,200,17.387866132325513,User-Agent-16
2023-12-30T07:37:28,225.51.82.133,/logout,200,148.34783226724085,User-Agent-3
2023-12-09T16:24:22,130.33.180.215,/api/users,200,127.23122872496694,User-Agent-2
2023-08-10T18:30:26,155.167.232.14,/api/products,200,122.4716757973631,User-Agent-22
2023-08-12T18:40:54,196.26.94.227,/api/users,404,146.05129198654967,User-Agent-92
2023-07-03T13:36:47,203.69.1.205,/logout,200,76.0140551616932,User-Agent-29
